57.07529830932617, 638.1873168945312, 16.627452850341797, 63.91162109375
200.0276336669922, 605.3986206054688, 75.03044128417969, 19.6854248046875
477.3671875, 935.2198486328125, 107.2139892578125, 20.03369140625
371.8680419921875, 605.9528198242188, 75.02255249023438, 19.4569091796875
52.31584167480469, 161.3086700439453, 20.249679565429688, 118.37113952636719
446.6229248046875, 606.9176025390625, 67.34442138671875, 17.26611328125
274.0457763671875, 44.547306060791016, 111.30194091796875, 30.337139129638672
134.5126495361328, 605.94775390625, 70.58869934082031, 17.7537841796875
56.94862365722656, 500.4577941894531, 15.359710693359375, 68.70199584960938
55.62763595581055, 759.5039672851562, 19.148731231689453, 121.13677978515625
205.89907836914062, 266.56951904296875, 148.61163330078125, 21.162811279296875
